dst_port,duration,src_bytes,dst_bytes,packet_count,avg_packet_len,std_packet_len,flow_bytes_per_sec,flow_packets_per_sec,fwd_packet_len_max,bwd_packet_len_max,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,syn_ratio,fin_ratio,rst_ratio,ack_ratio,psh_ratio,port_is_web,port_is_mail,port_is_admin,port_is_db,port_is_dns,label,is_attack
139,0.7745351979559568,60,0,1,60.0,4.1207470259994565,77.46581454057022,1.2910969090095037,60,0,0.3872675989779784,0.033331781516524196,0.7745351979559568,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
5900,0.5097110254429648,60,0,1,60.0,4.741035309077322,117.71375741354026,1.9618959568923375,60,0,0.2548555127214824,0.05736057861238032,0.5097110254429648,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
21,1.209847513146315,180,0,3,60.0,4.328813649484138,148.7790800444712,2.47965133407452,60,0,0.6049237565731574,0.052226040452901606,1.209847513146315,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
23,1.2564075941921082,180,0,3,60.0,2.9347921757693674,143.2656096891416,2.3877601614856934,60,0,0.6282037970960541,0.032967957373012495,1.2564075941921082,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
443,0.9289861072122085,180,0,3,60.0,3.8311583110185836,193.75962525442003,3.2293270875736675,60,0,0.46449305360610427,0.0661475610684426,0.9289861072122085,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
5432,1.994691754017713,60,0,1,60.0,0.7099610296512487,30.079835583191166,0.5013305930531861,60,0,0.9973458770088565,0.0855817856373974,1.994691754017713,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
80,0.6724606419638973,180,0,3,60.0,0.136438253252828,267.67365815539245,4.4612276359232075,60,0,0.33623032098194866,0.023018127887125775,0.6724606419638973,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,0.8085090434860658,60,0,1,60.0,1.134235477505282,74.21067269859681,1.2368445449766134,60,0,0.4042545217430329,0.021914496823258037,0.8085090434860658,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
135,0.28862886233632296,180,0,3,60.0,2.102551790382661,623.6382548265605,10.393970913776007,60,0,0.14431443116816148,0.08345957386283172,0.28862886233632296,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
23,1.628018297025603,60,0,1,60.0,4.557745241525866,36.85462264743602,0.6142437107906003,60,0,0.8140091485128015,0.032595154395443526,1.628018297025603,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
143,1.8261562415268713,60,0,1,60.0,4.272928844047405,32.855896245675716,0.5475982707612619,60,0,0.9130781207634356,0.008115924912471496,1.8261562415268713,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
3306,0.5872960117644356,180,0,3,60.0,4.076188580696612,306.48939613810626,5.10815660230177,60,0,0.2936480058822178,0.08974747181652583,0.5872960117644356,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
8443,1.4348261066854846,180,0,3,60.0,4.952285037018757,125.4507421918942,2.0908457031982364,60,0,0.7174130533427423,0.044716211063884695,1.4348261066854846,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,1.6665484180668575,60,0,1,60.0,1.6548921261902634,36.00255435098494,0.6000425725164156,60,0,0.8332742090334287,0.0503062183252985,1.6665484180668575,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
993,0.7191945546133548,180,0,3,60.0,4.444864421400473,250.27998174537007,4.171333029089501,60,0,0.3595972773066774,0.0752635685349068,0.7191945546133548,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
6379,0.2580079609413348,180,0,3,60.0,3.082169615032609,697.6528915746438,11.62754819291073,60,0,0.1290039804706674,0.041613981500848746,0.2580079609413348,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
27017,1.3966386537808688,120,0,2,60.0,1.2198174070928163,85.92057772076232,1.432009628679372,60,0,0.6983193268904344,0.028576890021990188,1.3966386537808688,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
995,0.5821777226887866,60,0,1,60.0,3.0453308462724915,103.0613121417462,1.71768853569577,60,0,0.2910888613443933,0.021847043101946365,0.5821777226887866,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
23,1.4683801515560702,180,0,3,60.0,1.7894426536284462,122.58405959059758,2.043067659843293,60,0,0.7341900757780351,0.08013471439617123,1.4683801515560702,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
80,0.6817608721667436,60,0,1,60.0,0.16865053728859491,88.00739738746012,1.4667899564576685,60,0,0.3408804360833718,0.055116460147365265,0.6817608721667436,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
445,0.4102748928778466,60,0,1,60.0,2.206995455401777,146.2434115310686,2.4373901921844765,60,0,0.2051374464389233,0.006297790798663306,0.4102748928778466,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
143,1.137575734127288,180,0,3,60.0,0.5638527924457654,158.2312232935333,2.637187054892222,60,0,0.568787867063644,0.09467672854968892,1.137575734127288,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
445,1.8817734165979394,180,0,3,60.0,0.38737778628979536,95.65444936799152,1.5942408227998586,60,0,0.9408867082989697,0.05993756100670233,1.8817734165979394,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
5432,1.8599971879852393,60,0,1,60.0,4.3708516083799624,32.25811328510253,0.5376352214183755,60,0,0.9299985939926196,0.011432574560120224,1.8599971879852393,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
443,0.8031098144230393,120,0,2,60.0,4.91707557633214,149.41916764671714,2.490319460778619,60,0,0.40155490721151965,0.030388756797082184,0.8031098144230393,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
445,1.563438488411874,120,0,2,60.0,0.6696374658282744,76.75389910727787,1.2792316517879645,60,0,0.781719244205937,0.07605339880096951,1.563438488411874,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
443,0.5546515974035723,120,0,2,60.0,0.6315496331102749,216.35203172900324,3.605867195483387,60,0,0.27732579870178614,0.03449401044217422,0.5546515974035723,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
135,0.8329591342064578,180,0,3,60.0,1.6927232381673574,216.0970359866239,3.6016172664437316,60,0,0.4164795671032289,0.04531740289687326,0.8329591342064578,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
443,1.1637994789106128,60,0,1,60.0,0.3089217211438505,51.55527312674487,0.8592545521124145,60,0,0.5818997394553064,0.046975194529944114,1.1637994789106128,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
27017,1.1323015636354024,120,0,2,60.0,1.7994925489696127,105.97883448533295,1.7663139080888826,60,0,0.5661507818177012,0.010012369871987038,1.1323015636354024,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
5432,1.245763791997331,120,0,2,60.0,0.894393694413213,96.32644709283467,1.6054407848805778,60,0,0.6228818959986655,0.06497996268787427,1.245763791997331,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
135,1.8401115382150175,180,0,3,60.0,2.8889572748024523,97.82015723601585,1.6303359539335975,60,0,0.9200557691075087,0.07303052769810532,1.8401115382150175,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
110,1.7241509380649078,120,0,2,60.0,4.4153290404434165,69.59947493615692,1.1599912489359487,60,0,0.8620754690324539,0.0824480266254895,1.7241509380649078,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
445,0.8342644778614752,180,0,3,60.0,3.8458264106166,215.75891671835987,3.5959819453059976,60,0,0.4171322389307376,0.048589823198882,0.8342644778614752,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
995,0.6988591267837124,60,0,1,60.0,4.763490695851374,85.85421253083126,1.4309035421805212,60,0,0.3494295633918562,0.07836074487998994,0.6988591267837124,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
25,0.8535031356538828,120,0,2,60.0,0.5654856404812891,140.59702300691143,2.343283716781857,60,0,0.4267515678269414,0.036143481512650254,0.8535031356538828,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
139,0.8346534138018284,120,0,2,60.0,3.2837919787898393,143.7722508716553,2.396204181194255,60,0,0.4173267069009142,0.024477946466076195,0.8346534138018284,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
6379,1.2484178590489332,120,0,2,60.0,0.6834495735890678,96.12166241471274,1.6020277069118791,60,0,0.6242089295244666,0.036197794935228525,1.2484178590489332,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
135,1.7823151851912378,120,0,2,60.0,2.1654725226017,67.32815890087606,1.1221359816812677,60,0,0.8911575925956189,0.044480333334507266,1.7823151851912378,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
5432,1.190639144518383,120,0,2,60.0,3.8433191525430215,100.78620424372184,1.6797700707286973,60,0,0.5953195722591915,0.0551788781106658,1.190639144518383,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
139,1.2674239056333536,180,0,3,60.0,0.34708479295068817,142.02036051233458,2.3670060085389095,60,0,0.6337119528166768,0.0007420307880650179,1.2674239056333536,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
25,0.18850287158314072,60,0,1,60.0,2.3428068806670628,318.2975383668705,5.304958972781176,60,0,0.09425143579157036,0.0845386947592462,0.18850287158314072,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
445,1.142468482057703,60,0,1,60.0,1.4826721467740622,52.517860179331905,0.8752976696555317,60,0,0.5712342410288515,0.08339083739245193,1.142468482057703,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
25,1.2370122891608328,120,0,2,60.0,1.6165456275544021,97.007928742087,1.6167988123681167,60,0,0.6185061445804164,0.020496101887755882,1.2370122891608328,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
443,1.3413566836389164,120,0,2,60.0,1.0689406349010133,89.46166330230412,1.4910277217050687,60,0,0.6706783418194582,0.026164901324460033,1.3413566836389164,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
6379,0.29525771973472015,120,0,2,60.0,3.8706519053092525,406.4245978320779,6.773743297201298,60,0,0.14762885986736007,0.007457352324998068,0.29525771973472015,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
143,1.9375381314431634,120,0,2,60.0,1.2659989549150636,61.93426495850109,1.0322377493083514,60,0,0.9687690657215817,0.0918991384096615,1.9375381314431634,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
53,1.2460150267935364,60,0,1,60.0,2.7186947808196433,48.15351236525814,0.8025585394209689,60,0,0.6230075133967682,0.03860679334517258,1.2460150267935364,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PortScan,1
23,1.0476775455454155,120,0,2,60.0,2.315979389827241,114.53905880700023,1.9089843134500037,60,0,0.5238387727727077,0.08815002222616192,1.0476775455454155,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
8443,1.9593565927143757,60,0,1,60.0,3.662779303585169,30.62229724956782,0.5103716208261303,60,0,0.9796782963571878,0.003929783322880354,1.9593565927143757,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
995,0.9659373824320445,120,0,2,60.0,0.1018857354011582,124.23165536658607,2.0705275894431012,60,0,0.48296869121602226,0.08438589879562557,0.9659373824320445,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
443,0.4012317781719191,60,0,1,60.0,2.1911374727454995,149.53950126625142,2.49232502110419,60,0,0.20061588908595954,0.08066361217252599,0.4012317781719191,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
5432,1.2130842656637388,180,0,3,60.0,3.95428088843427,148.3821075706666,2.4730351261777765,60,0,0.6065421328318694,0.031452076766820325,1.2130842656637388,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
143,0.1766245124687026,180,0,3,60.0,2.418450131323928,1019.1110932685266,16.985184887808778,60,0,0.0883122562343513,0.08371474313251173,0.1766245124687026,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
135,1.570207350611048,120,0,2,60.0,4.63564559716252,76.42302779521562,1.2737171299202603,60,0,0.785103675305524,0.08539461723304548,1.570207350611048,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
110,0.13793742324115965,120,0,2,60.0,3.613703838858107,869.9597047727999,14.499328412879999,60,0,0.06896871162057983,0.09608861292249739,0.13793742324115965,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
995,1.32435645463733,60,0,1,60.0,3.0144816972320347,45.305023273685606,0.7550837212280935,60,0,0.662178227318665,0.028969602059877187,1.32435645463733,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
22,1.90202408521213,120,0,2,60.0,0.32256305369016913,63.09068372634018,1.051511395439003,60,0,0.951012042606065,0.04859817845641028,1.90202408521213,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
25,1.291686156513477,120,0,2,60.0,1.030694591051985,92.90182401885018,1.548363733647503,60,0,0.6458430782567385,0.025100617877437326,1.291686156513477,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
25,1.0430522942078797,60,0,1,60.0,4.972150896001352,57.523482123746746,0.9587247020624458,60,0,0.5215261471039399,0.06521083405159366,1.0430522942078797,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
23,0.8204459387687939,120,0,2,60.0,0.809044797385996,146.26192212015647,2.4376987020026077,60,0,0.41022296938439695,0.0692411958940341,0.8204459387687939,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
6379,0.994055574999868,180,0,3,60.0,4.978901972340672,181.076395049667,3.0179399174944503,60,0,0.497027787499934,0.052832358155837825,0.994055574999868,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
8443,1.638077800248366,180,0,3,60.0,4.683597396636756,109.88489067656513,1.831414844609419,60,0,0.819038900124183,0.049603480940626436,1.638077800248366,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,0.5925933858114223,60,0,1,60.0,3.5497755261491477,101.24986447130793,1.6874977411884655,60,0,0.29629669290571115,0.017862140702960196,0.5925933858114223,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
22,1.3281157815195035,60,0,1,60.0,2.293268082045689,45.17678415909923,0.7529464026516538,60,0,0.6640578907597517,0.0628385052217505,1.3281157815195035,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
6379,1.4992415154178895,120,0,2,60.0,1.4447678276401805,80.04047297646498,1.334007882941083,60,0,0.7496207577089448,0.0528607822691929,1.4992415154178895,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
993,0.04622049269707426,60,0,1,60.0,3.881837308995279,1298.125495832241,21.63542493053735,60,0,0.02311024634853713,0.07878963130447231,0.04622049269707426,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
143,0.007980025447337512,180,0,3,60.0,4.592258359635611,22556.31904783661,375.93865079727686,60,0,0.003990012723668756,0.05613903731543727,0.007980025447337512,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
27017,1.3235481583601985,120,0,2,60.0,2.8097707125493434,90.66538247363302,1.5110897078938836,60,0,0.6617740791800992,0.04093790817702308,1.3235481583601985,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
27017,0.37327817732366353,180,0,3,60.0,3.417904166623549,482.21409912191274,8.03690165203188,60,0,0.18663908866183176,0.010140814623753082,0.37327817732366353,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
143,1.4295831580108453,60,0,1,60.0,0.2276274989987176,41.97027620518793,0.6995046034197988,60,0,0.7147915790054227,0.05413288592698038,1.4295831580108453,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
27017,0.5905116029397546,120,0,2,60.0,2.8747744277642813,203.21361917801755,3.3868936529669593,60,0,0.2952558014698773,0.06806239284027364,0.5905116029397546,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
445,1.1775150773267908,60,0,1,60.0,2.8077453640143917,50.95476156128101,0.8492460260213502,60,0,0.5887575386633954,0.0056111478519740195,1.1775150773267908,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
27017,0.02703753534553584,60,0,1,60.0,2.6038299106948584,2219.1371821879684,36.985619703132805,60,0,0.01351876767276792,0.06841643870577806,0.02703753534553584,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
139,1.5660603842288492,60,0,1,60.0,2.2201933152018727,38.31269892542801,0.6385449820904667,60,0,0.7830301921144246,0.04597824418424993,1.5660603842288492,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
80,0.2794176678153764,60,0,1,60.0,1.6806524024157277,214.73230547341282,3.5788717578902136,60,0,0.1397088339076882,0.02237257325032839,0.2794176678153764,0.001,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
5432,1.7702440372824184,180,0,3,60.0,3.8179260631824614,101.68089608499749,1.6946816014166248,60,0,0.8851220186412092,0.00703307826844396,1.7702440372824184,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
8080,1.0312332871586056,180,0,3,60.0,0.9627572767734971,174.54828334329713,2.909138055721619,60,0,0.5156166435793028,0.07709156460354234,1.0312332871586056,0.001,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
3389,1.3634335117241612,120,0,2,60.0,2.3446778647091877,88.01309265770594,1.4668848776284324,60,0,0.6817167558620806,0.06846383318631068,1.3634335117241612,0.001,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
995,0.9174890519108192,60,0,2,30.0,4.828668506181147,65.3958757055905,2.179862523519683,60,0,0.4587445259554096,0.097065163304779,0.9174890519108192,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
53,0.851345890391283,60,0,2,30.0,3.157380259187083,70.4766425458678,2.3492214181955933,60,0,0.4256729451956415,0.09232532880406147,0.851345890391283,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PortScan,1
995,0.6747223148237703,60,0,2,30.0,3.508374584923832,88.92547153368021,2.9641823844560067,60,0,0.33736115741188516,0.001652272978652658,0.6747223148237703,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
5900,0.14700852759193936,60,0,2,30.0,3.227868184365856,408.139588790017,13.604652959667234,60,0,0.07350426379596968,0.036419470129188405,0.14700852759193936,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
135,0.501165973582496,60,0,2,30.0,4.2124543201766205,119.72081737932176,3.9906939126440584,60,0,0.250582986791248,0.09088182628016866,0.501165973582496,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
6379,0.2951982222885365,60,0,2,30.0,1.468734008127805,203.2532565231847,6.775108550772822,60,0,0.14759911114426824,0.09783402327965834,0.2951982222885365,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
6667,0.4379256997889257,60,0,2,30.0,4.08997690299891,137.00954300905198,4.5669847669684,60,0,0.21896284989446285,0.009359780612665425,0.4379256997889257,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
1701,0.27649299260470533,60,0,2,30.0,3.4683851822596106,217.0036912500723,7.23345637500241,60,0,0.13824649630235267,0.0389413542549104,0.27649299260470533,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
5432,0.030058530970385376,60,0,2,30.0,1.896067073536205,1996.1055335376807,66.5368511179227,60,0,0.015029265485192688,0.09145090427186568,0.030058530970385376,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
995,0.345293582325752,60,0,2,30.0,4.0762097053478055,173.76517569734511,5.792172523244838,60,0,0.172646791162876,0.06845960501163269,0.345293582325752,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
80,0.8446654083490184,60,0,2,30.0,3.7883203899253015,71.03404425815886,2.3678014752719623,60,0,0.4223327041745092,0.02888246505798262,0.8446654083490184,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
6379,0.2649243839779766,60,0,2,30.0,1.7556890679782815,226.47971885059798,7.5493239616866,60,0,0.1324621919889883,0.08678279137313695,0.2649243839779766,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
1723,0.0941182593040947,60,0,2,30.0,0.28972828205500956,637.4958530218976,21.249861767396585,60,0,0.04705912965204735,0.08789551112920235,0.0941182593040947,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
4444,0.09601426484417344,60,0,2,30.0,0.9658260556088549,624.9071437184582,20.830238123948607,60,0,0.04800713242208672,0.0837815590810113,0.09601426484417344,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
995,0.06433858794986659,60,0,2,30.0,1.6499790180539708,932.5663169162607,31.08554389720869,60,0,0.032169293974933295,0.07299256078573148,0.06433858794986659,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PortScan,1
21,0.5222346811345426,60,0,2,30.0,3.2249113102657088,114.8908760131583,3.829695867105277,60,0,0.2611173405672713,0.037438278471461875,0.5222346811345426,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PortScan,1
6379,0.20905955344630148,60,0,2,30.0,2.29863411974601,286.999560703699,9.566652023456632,60,0,0.10452977672315074,0.0019449242492031284,0.20905955344630148,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PortScan,1
135,0.1729648365180387,60,0,2,30.0,1.2435784098943126,346.891317379082,11.563043912636067,60,0,0.08648241825901935,0.016810686120613372,0.1729648365180387,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
1701,0.734590988181504,60,0,2,30.0,0.6146339407632251,81.67810518412607,2.7226035061375358,60,0,0.367295494090752,0.013878963373601439,0.734590988181504,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,1
8443,0.18560332695906614,60,0,2,30.0,4.243397823542783,323.2700673152949,10.775668910509829,60,0,0.09280166347953307,0.08799467428731284,0.18560332695906614,0.001,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PortScan,1
